image_path,label
datasets/train\subject-3\non_fall\3_squat\frame016.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame017.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame018.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame019.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame020.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame021.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame022.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame023.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame024.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame025.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame026.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame027.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame028.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame029.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame030.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame031.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame032.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame033.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame034.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame035.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame036.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame037.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame038.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame039.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame040.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame041.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame042.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame043.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame044.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame045.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame046.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame047.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame048.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame049.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame050.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame051.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame052.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame053.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame054.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame055.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame056.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame057.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame058.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame059.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame060.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame061.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame062.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame063.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame064.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame065.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame066.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame067.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame068.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame069.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame070.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame071.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame072.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame073.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame074.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame075.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame076.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame077.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame078.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame079.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame080.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame081.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame082.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame083.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame084.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame085.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame086.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame087.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame088.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame089.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame090.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame091.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame092.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame093.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame094.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame095.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame096.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame097.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame098.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame099.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame100.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame101.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame102.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame103.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame104.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame105.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame106.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame107.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame108.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame109.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame110.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame111.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame112.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame113.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame114.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame115.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame116.jpg,0
datasets/train\subject-3\non_fall\3_squat\frame117.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame000.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame001.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame002.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame003.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame004.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame005.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame006.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame007.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame008.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame009.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame010.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame011.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame012.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame013.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame014.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame015.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame016.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame017.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame018.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame019.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame020.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame021.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame022.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame023.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame024.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame025.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame026.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame027.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame028.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame029.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame030.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame031.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame032.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame033.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame034.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame035.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame036.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame037.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame038.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame039.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame040.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame041.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame042.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame043.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame044.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame045.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame046.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame047.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame048.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame049.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame050.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame051.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame052.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame053.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame054.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame055.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame056.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame057.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame058.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame059.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame060.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame061.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame062.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame063.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame064.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame065.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame066.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame067.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame068.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame069.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame070.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame071.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame072.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame073.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame074.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame075.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame076.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame077.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame078.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame079.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame080.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame081.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame082.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame083.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame084.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame085.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame086.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame087.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame088.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame089.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame090.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame091.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame092.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame093.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame094.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame095.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame096.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame097.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame098.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame099.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame100.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame101.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame102.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame103.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame104.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame105.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame106.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame107.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame108.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame109.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame110.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame111.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame112.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame113.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame114.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame115.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame116.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame117.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame118.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame119.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame120.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame121.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame122.jpg,0
datasets/train\subject-3\non_fall\3_stretching\frame123.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame000.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame001.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame002.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame003.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame004.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame005.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame006.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame007.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame008.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame009.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame010.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame011.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame012.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame013.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame014.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame015.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame016.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame017.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame018.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame019.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame020.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame021.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame022.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame023.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame024.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame025.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame026.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame027.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame028.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame029.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame030.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame031.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame032.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame033.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame034.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame035.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame036.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame037.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame038.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame039.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame040.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame041.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame042.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame043.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame044.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame045.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame046.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame047.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame048.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame049.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame050.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame051.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame052.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame053.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame054.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame055.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame056.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame057.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame058.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame059.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame060.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame061.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame062.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame063.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame064.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame065.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame066.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame067.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame068.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame069.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame070.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame071.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame072.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame073.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame074.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame075.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame076.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame077.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame078.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame079.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame080.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame081.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame082.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame083.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame084.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame085.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame086.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame087.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame088.jpg,0
datasets/train\subject-3\non_fall\3_walking\frame089.jpg,0
